customer_id,txn_date,txn_amount,customer_balance
341,2020-03-19,958,2985
341,2020-03-30,8,2993
341,2020-04-18,168,3161
341,2020-04-24,207,3368
342,2020-01-25,347,347
342,2020-02-12,910,1257
342,2020-02-17,715,1972
342,2020-02-24,887,2859
342,2020-02-27,60,2919
342,2020-03-08,947,3866
342,2020-03-25,990,4856
342,2020-03-26,745,5601
342,2020-04-07,688,6289
342,2020-04-20,624,6913
342,2020-04-22,574,7487
343,2020-01-01,859,859
343,2020-01-09,426,1285
343,2020-01-14,30,1315
343,2020-01-20,936,2251
343,2020-02-01,411,2876
343,2020-02-01,214,2876
343,2020-02-05,150,3026
343,2020-02-13,286,3312
343,2020-02-24,303,3615
343,2020-02-26,128,3743
343,2020-03-01,267,4010
343,2020-03-09,832,4842
343,2020-03-23,753,5595
344,2020-01-07,816,816
344,2020-01-11,148,964
344,2020-01-15,368,1332
344,2020-01-16,282,1614
344,2020-01-20,855,2469
344,2020-01-26,831,3300
344,2020-02-05,459,3759
344,2020-02-07,937,4696
344,2020-02-09,553,5249
344,2020-02-13,596,5845
344,2020-02-19,591,6436
344,2020-02-21,945,7381
344,2020-02-23,558,7939
344,2020-02-29,90,8029
344,2020-03-03,981,9010
344,2020-03-07,3,9013
344,2020-03-12,416,9429
344,2020-03-13,629,10058
344,2020-03-19,704,10762
344,2020-03-27,103,11173
344,2020-03-27,308,11173
345,2020-01-01,555,1519
345,2020-01-01,964,1519
345,2020-01-08,289,1808
345,2020-01-25,598,2406
345,2020-02-04,550,2956
345,2020-03-05,936,3892
345,2020-03-28,702,4594
346,2020-01-21,916,916
346,2020-02-12,805,1721
346,2020-02-14,563,2284
346,2020-02-23,600,2884
346,2020-04-01,790,3674
346,2020-04-02,124,4336
346,2020-04-02,538,4336
346,2020-04-03,605,5934
346,2020-04-03,993,5934
346,2020-04-04,91,6465
346,2020-04-04,440,6465
346,2020-04-09,505,6970
346,2020-04-15,850,7820
346,2020-04-18,282,8102
347,2020-01-04,626,626
347,2020-01-13,232,858
347,2020-02-23,942,1800
347,2020-02-29,227,2027
347,2020-03-06,194,2221
347,2020-03-16,68,2289
347,2020-03-20,737,3026
347,2020-03-24,970,4701
347,2020-03-24,705,4701
347,2020-03-31,395,5096
348,2020-01-22,26,26
348,2020-01-30,797,823
348,2020-02-06,885,1708
348,2020-03-12,454,2162
348,2020-03-13,468,2630
348,2020-03-16,255,2885
348,2020-04-14,329,3214
348,2020-04-15,719,3933
348,2020-04-16,845,4778
349,2020-01-17,573,573
349,2020-01-18,981,1554
349,2020-01-31,436,1990
349,2020-02-01,498,2488
349,2020-02-08,362,2850
349,2020-02-15,171,3021
349,2020-02-26,885,3906
349,2020-03-02,49,3955
349,2020-03-03,747,4702
349,2020-03-10,818,5520
349,2020-03-20,934,6454
349,2020-03-27,881,7444
349,2020-03-27,109,7444
349,2020-03-28,665,8109
349,2020-04-03,110,8219
349,2020-04-14,545,8764
350,2020-01-13,167,167
350,2020-01-18,726,893
350,2020-01-23,924,1817
350,2020-01-27,383,2200
350,2020-02-02,440,2640
350,2020-02-12,261,2901
350,2020-02-13,165,3215
350,2020-02-13,149,3215
350,2020-02-16,144,3359
350,2020-02-28,483,3842
350,2020-03-02,352,4194
350,2020-03-05,171,4365
350,2020-03-16,154,4519
350,2020-03-23,947,6190
350,2020-03-23,724,6190
350,2020-03-27,662,6852
350,2020-04-05,345,7197
350,2020-04-07,714,7911
351,2020-01-03,951,1322
351,2020-01-03,371,1322
351,2020-01-12,583,1905
351,2020-01-31,649,2554
351,2020-02-13,729,3283
351,2020-02-18,228,3511
351,2020-02-19,578,4089
351,2020-02-25,544,4633
351,2020-03-27,327,4960
352,2020-01-21,416,416
352,2020-02-07,989,1405
352,2020-02-13,579,1984
352,2020-02-20,460,2444
352,2020-03-12,699,3143
352,2020-03-14,250,3393
352,2020-03-20,787,4180
352,2020-04-11,874,5054
352,2020-04-14,379,5433
353,2020-01-01,57,57
353,2020-01-13,935,992
353,2020-01-19,898,1890
353,2020-01-26,575,2465
353,2020-02-04,523,2988
353,2020-02-21,741,3729
353,2020-03-11,738,4467
353,2020-03-12,846,6073
353,2020-03-12,760,6073
353,2020-03-21,435,6508
354,2020-01-23,822,822
354,2020-03-17,664,1486
355,2020-01-21,367,367
355,2020-01-24,612,979
355,2020-02-09,767,1746
355,2020-02-18,716,2462
355,2020-03-24,943,3405
355,2020-04-08,630,4035
355,2020-04-19,915,4950
356,2020-01-11,568,568
356,2020-01-13,532,1100
356,2020-01-17,733,1833
356,2020-01-19,553,2386
356,2020-01-22,607,2993
356,2020-01-29,783,3776
356,2020-01-31,444,4220
356,2020-02-01,752,4972
356,2020-02-11,349,5321
356,2020-02-15,681,6002
356,2020-02-22,277,6279
356,2020-03-13,828,7107
356,2020-03-22,654,7761
356,2020-03-25,568,8329
356,2020-03-26,539,8868
356,2020-04-06,953,9821
356,2020-04-09,644,11138
356,2020-04-09,673,11138
357,2020-01-20,780,780
357,2020-02-05,136,916
357,2020-02-19,138,1054
357,2020-02-27,96,1150
357,2020-03-28,382,1532
357,2020-04-16,684,2216
358,2020-01-15,129,129
358,2020-01-16,582,711
358,2020-01-25,992,1703
358,2020-01-29,383,2086
358,2020-02-02,443,2529
358,2020-03-02,340,2869
358,2020-03-07,906,3775
358,2020-03-30,830,4605
358,2020-04-02,175,4780
359,2020-01-09,10,10
359,2020-01-10,915,925
359,2020-01-20,136,1061
359,2020-01-29,171,1232
359,2020-02-09,434,1666
359,2020-02-27,40,1706
359,2020-03-04,991,2697
359,2020-03-05,845,3542
359,2020-03-18,374,3916
359,2020-03-24,335,4251
359,2020-04-07,281,4532
360,2020-01-16,385,385
360,2020-01-19,77,462
360,2020-01-20,549,1011
360,2020-01-25,915,1926
360,2020-01-26,159,2085
360,2020-01-27,628,2713
360,2020-01-31,461,3174
360,2020-02-10,912,4086
360,2020-02-21,21,4107
360,2020-02-23,337,4444
360,2020-02-27,654,6077
360,2020-02-27,979,6077
360,2020-03-12,951,7028
360,2020-03-17,408,7436
360,2020-03-28,531,7967
360,2020-04-04,977,8944
360,2020-04-06,954,9898
360,2020-04-11,908,10806
361,2020-01-12,797,1254
361,2020-01-12,457,1254
361,2020-02-12,109,1363
361,2020-02-21,323,1686
362,2020-01-28,416,416
362,2020-02-13,65,481
362,2020-03-26,74,555
362,2020-03-27,971,1526
362,2020-04-10,463,1989
362,2020-04-22,716,2705
363,2020-01-06,622,721
363,2020-01-06,99,721
363,2020-01-29,256,977
363,2020-02-06,551,1528
363,2020-02-10,533,2061
363,2020-02-14,301,2362
363,2020-02-23,812,3174
363,2020-03-01,966,4140
363,2020-03-04,563,4703
363,2020-03-06,266,4969
363,2020-03-26,462,5431
363,2020-03-28,722,6153
363,2020-04-01,179,6332
364,2020-01-10,563,563
364,2020-01-22,365,928
364,2020-01-25,255,1183
364,2020-02-11,469,1652
364,2020-02-13,87,1739
364,2020-02-15,211,2796
364,2020-02-15,846,2796
364,2020-02-16,127,2923
364,2020-02-21,704,3627
364,2020-02-25,75,3702
364,2020-03-02,543,4245
364,2020-03-04,512,5372
364,2020-03-04,615,5372
364,2020-03-13,241,5613
364,2020-03-14,736,6349
364,2020-03-17,550,6899
364,2020-04-06,899,8335
364,2020-04-06,537,8335
365,2020-01-25,595,595
365,2020-01-26,412,1007
365,2020-01-28,251,1258
365,2020-02-04,355,1613
365,2020-02-21,715,2328
365,2020-02-25,462,2790
365,2020-02-27,296,3086
365,2020-03-12,750,3836
365,2020-03-21,689,4525
365,2020-03-25,152,4677
365,2020-03-30,106,4783
365,2020-04-08,469,5252
365,2020-04-15,229,5481
365,2020-04-23,925,6406
366,2020-01-21,965,965
366,2020-01-25,708,1673
366,2020-01-26,308,1981
366,2020-02-03,444,2425
366,2020-02-04,9,2434
366,2020-02-05,707,3141
366,2020-02-12,944,4615
366,2020-02-12,530,4615
366,2020-02-21,569,5184
366,2020-02-22,756,6237
366,2020-02-22,297,6237
366,2020-02-23,819,7816
366,2020-02-23,760,7816
366,2020-02-24,147,7963
366,2020-03-03,401,8364
366,2020-03-05,19,8383
366,2020-03-07,270,8653
366,2020-03-14,291,8944
366,2020-03-27,174,9118
366,2020-03-28,57,9175
366,2020-04-03,209,9384
367,2020-01-29,239,239
367,2020-02-07,693,932
367,2020-02-08,460,1392
367,2020-02-16,595,2381
367,2020-02-16,394,2381
367,2020-02-17,581,2962
367,2020-02-24,335,3297
367,2020-03-03,987,4284
367,2020-03-06,779,5063
367,2020-03-12,784,5847
367,2020-03-17,84,5931
367,2020-04-05,694,6625
367,2020-04-06,355,6980
367,2020-04-11,144,7124
367,2020-04-18,499,7623
368,2020-01-17,100,100
368,2020-01-28,903,1003
368,2020-01-30,277,1280
368,2020-02-02,232,1512
368,2020-02-03,510,2022
368,2020-02-06,450,2472
368,2020-02-07,242,2714
368,2020-02-12,910,3624
368,2020-02-17,296,3920
368,2020-02-18,626,4546
368,2020-02-21,598,5144
368,2020-03-04,147,5291
368,2020-03-18,782,6073
368,2020-03-22,952,7025
368,2020-03-29,934,7959
368,2020-03-30,507,8466
368,2020-04-01,208,8674
368,2020-04-08,282,8956
368,2020-04-11,387,9343
368,2020-04-14,507,9850
369,2020-01-25,376,376
369,2020-01-28,110,486
369,2020-03-04,958,1444
369,2020-03-12,971,2415
369,2020-03-16,516,2931
370,2020-01-13,363,363
370,2020-01-18,161,524
370,2020-01-20,572,1999
370,2020-01-20,903,1999
370,2020-01-26,329,2328
370,2020-01-30,693,3021
370,2020-02-08,928,3949
370,2020-02-09,452,4401
370,2020-02-16,582,4983
370,2020-02-18,393,5376
370,2020-02-26,161,5537
370,2020-03-13,520,6232
370,2020-03-13,175,6232
370,2020-03-23,669,6901
370,2020-04-06,597,7498
370,2020-04-09,782,8280
371,2020-01-21,528,528
371,2020-01-29,662,1190
371,2020-02-04,685,1875
371,2020-02-05,238,2113
371,2020-02-16,146,2259
371,2020-02-21,631,2890
371,2020-02-25,350,3240
371,2020-03-05,93,3333
371,2020-03-06,383,3716
371,2020-03-13,218,3934
371,2020-03-23,40,3974
371,2020-03-28,883,4857
371,2020-04-10,755,5612
371,2020-04-11,483,6095
372,2020-01-02,920,920
372,2020-01-07,208,1128
372,2020-01-12,296,1424
372,2020-01-18,924,2348
372,2020-01-20,120,2468
372,2020-01-25,906,3374
372,2020-02-05,268,3642
372,2020-02-11,735,4377
372,2020-02-20,578,4955
372,2020-02-21,949,5904
372,2020-02-24,953,6857
372,2020-03-02,205,7604
372,2020-03-02,457,7604
372,2020-03-02,85,7604
372,2020-03-05,462,8066
372,2020-03-10,802,8868
372,2020-03-15,44,8912
372,2020-03-25,402,9314
372,2020-03-26,897,10211
372,2020-03-27,383,10594
372,2020-03-28,291,10885
373,2020-01-18,596,596
373,2020-01-21,103,699
373,2020-02-15,216,915
373,2020-03-26,780,1695
373,2020-04-03,514,2209
373,2020-04-08,755,2964
373,2020-04-12,875,3839
374,2020-01-08,117,471
374,2020-01-08,354,471
374,2020-01-10,654,1125
374,2020-01-19,842,1967
374,2020-01-23,398,2365
374,2020-01-28,806,3171
374,2020-02-18,98,3841
374,2020-02-18,572,3841
374,2020-02-19,361,4202
374,2020-03-17,885,5087
374,2020-03-22,686,5773
374,2020-03-23,3,5776
374,2020-03-28,422,6198
374,2020-03-31,172,6370
375,2020-01-19,647,647
375,2020-02-03,683,2037
375,2020-02-03,707,2037
375,2020-02-09,169,2206
375,2020-02-17,464,2670
375,2020-03-03,798,3468
375,2020-03-28,30,3498
375,2020-04-11,851,4349
376,2020-01-03,706,783
376,2020-01-03,77,783
376,2020-01-09,554,1337
376,2020-01-13,628,1965
376,2020-01-20,7,1972
376,2020-01-21,518,2490
376,2020-01-31,400,2890
376,2020-02-06,996,3886
376,2020-02-11,902,4788
376,2020-02-12,950,5738
376,2020-02-21,892,6674
376,2020-02-21,44,6674
376,2020-02-27,25,6699
376,2020-02-29,916,7615
376,2020-03-06,595,8591
376,2020-03-06,381,8591
376,2020-03-12,374,9290
376,2020-03-12,325,9290
376,2020-03-18,427,9717
376,2020-03-27,815,10532
376,2020-03-31,980,11512
377,2020-01-18,637,637
377,2020-01-25,99,736
377,2020-01-30,484,1220
377,2020-02-05,92,1312
377,2020-02-26,342,1654
377,2020-04-06,633,2287
377,2020-04-08,655,2942
377,2020-04-09,581,3523
378,2020-01-07,193,193
378,2020-01-26,186,379
378,2020-01-27,369,748
378,2020-01-30,108,856
378,2020-02-05,392,1248
378,2020-02-11,936,2184
378,2020-02-14,623,2807
378,2020-02-26,145,3380
378,2020-02-26,428,3380
378,2020-02-27,662,4042
378,2020-03-04,497,4539
378,2020-03-12,690,5229
378,2020-03-21,353,5582
379,2020-01-12,451,937
379,2020-01-12,486,937
379,2020-02-03,604,1541
379,2020-02-10,271,1812
379,2020-02-18,93,1905
379,2020-02-25,473,2378
379,2020-04-04,938,3316
380,2020-01-03,487,487
380,2020-01-12,433,920
380,2020-01-17,48,1399
380,2020-01-17,431,1399
380,2020-01-30,520,1919
380,2020-02-12,919,2838
380,2020-02-16,833,3671
380,2020-02-17,230,3901
380,2020-02-28,758,4659
380,2020-02-29,18,4677
380,2020-03-01,336,5877
380,2020-03-01,864,5877
380,2020-03-20,219,6177
380,2020-03-20,81,6177
380,2020-03-26,77,6254
380,2020-03-28,758,7012
381,2020-01-28,66,66
381,2020-02-03,926,992
381,2020-03-02,985,1977
381,2020-03-05,186,2163
381,2020-03-22,457,2620
381,2020-04-02,16,2636
381,2020-04-03,936,3572
381,2020-04-20,367,3939
381,2020-04-26,444,4383
382,2020-01-03,140,652
382,2020-01-03,512,652
382,2020-01-10,95,747
382,2020-01-22,410,1157
382,2020-02-11,59,1216
382,2020-02-17,866,2082
382,2020-02-22,579,2661
382,2020-02-27,736,3397
382,2020-03-01,374,3771
382,2020-03-07,64,3835
382,2020-03-18,386,4221
382,2020-03-26,499,4720
382,2020-03-29,340,5060
382,2020-03-31,39,5099
383,2020-01-26,889,889
383,2020-01-29,925,1814
383,2020-02-01,606,2420
383,2020-02-25,365,2785
383,2020-03-01,827,3612
383,2020-03-28,725,4337
383,2020-04-03,239,4576
383,2020-04-16,944,5520
383,2020-04-19,907,6427
383,2020-04-23,419,6846
383,2020-04-24,141,6987
384,2020-01-12,352,352
384,2020-01-21,117,469
384,2020-01-30,245,714
384,2020-02-06,976,1690
384,2020-02-07,568,2258
384,2020-02-09,835,3093
384,2020-02-15,600,3693
384,2020-02-19,425,4118
384,2020-02-26,635,5213
384,2020-02-26,460,5213
384,2020-02-27,447,5660
384,2020-03-01,654,6314
384,2020-03-03,363,6677
384,2020-03-14,981,7658
384,2020-03-23,869,8527
384,2020-03-31,220,8747
385,2020-01-15,585,585
385,2020-01-26,512,2087
385,2020-01-26,990,2087
385,2020-01-31,257,2344
385,2020-03-03,335,2679
385,2020-03-11,855,3534
385,2020-03-15,916,4450
385,2020-03-22,988,5438
385,2020-03-27,607,6045
385,2020-03-30,488,6533
385,2020-04-03,168,6701
386,2020-01-26,854,854
386,2020-01-27,254,1108
386,2020-02-02,239,1347
386,2020-02-22,110,1457
386,2020-03-08,470,1927
386,2020-03-18,489,2416
386,2020-03-23,681,3097
386,2020-03-29,863,3960
386,2020-04-02,315,4275
386,2020-04-03,975,5250
386,2020-04-11,385,5635
386,2020-04-13,328,5963
386,2020-04-20,771,6734
386,2020-04-22,953,7687
387,2020-01-22,180,180
387,2020-01-29,889,1069
387,2020-03-07,761,1830
387,2020-03-16,721,2551
387,2020-04-01,808,3359
387,2020-04-12,688,4047
387,2020-04-13,217,4264
388,2020-01-09,833,833
388,2020-01-11,860,1693
388,2020-01-21,550,2243
388,2020-02-04,336,2579
388,2020-02-21,781,3360
388,2020-03-04,472,3832
388,2020-04-01,222,4054
389,2020-01-04,632,632
389,2020-01-09,852,1484
389,2020-01-10,398,1882
389,2020-01-24,205,2087
389,2020-02-03,681,2768
389,2020-02-07,375,3143
389,2020-02-18,832,3975
389,2020-02-20,25,4000
389,2020-02-24,131,4131
389,2020-02-25,727,4858
389,2020-03-06,161,5019
389,2020-03-16,563,5582
389,2020-04-02,791,6373
390,2020-01-15,102,102
390,2020-01-28,807,909
390,2020-02-04,121,1030
390,2020-02-08,726,1756
390,2020-02-09,117,1873
390,2020-02-21,369,2242
390,2020-03-09,713,2955
390,2020-03-14,804,3759
390,2020-03-17,172,3931
390,2020-03-20,613,4967
390,2020-03-20,423,4967
390,2020-04-01,735,5702
390,2020-04-02,152,5854
390,2020-04-03,746,6600
390,2020-04-07,709,7309
391,2020-01-15,219,219
391,2020-01-20,733,952
391,2020-01-25,349,1301
391,2020-02-10,133,1434
391,2020-02-18,454,1888
391,2020-02-26,280,2168
391,2020-03-08,595,2763
391,2020-03-20,795,3558
391,2020-03-25,393,3951
391,2020-03-29,727,4678
391,2020-04-06,849,5527
391,2020-04-13,487,6014
392,2020-01-29,876,936
392,2020-01-29,60,936
392,2020-02-06,995,1931
392,2020-02-07,223,2154
392,2020-03-04,120,2274
392,2020-03-09,416,2690
392,2020-04-01,503,3193
392,2020-04-12,70,3263
392,2020-04-21,328,3591
393,2020-01-17,118,118
393,2020-01-30,541,659
393,2020-02-01,577,1236
393,2020-02-04,62,1298
393,2020-02-08,98,1396
393,2020-03-01,720,2116
393,2020-03-02,310,2426
393,2020-03-05,867,3293
393,2020-03-17,727,4020
393,2020-03-21,739,4759
393,2020-03-25,327,5086
393,2020-03-29,356,6218
393,2020-03-29,776,6218
393,2020-04-04,68,6286
393,2020-04-05,317,6603
393,2020-04-10,476,7079
394,2020-01-04,854,1762
394,2020-01-04,908,1762
394,2020-01-07,255,2017
394,2020-01-11,218,2235
394,2020-01-14,294,2529
394,2020-01-19,798,3327
394,2020-01-27,965,4292
394,2020-02-01,850,5142
394,2020-02-05,313,5455
394,2020-02-09,259,5714
394,2020-02-16,468,6182
394,2020-02-19,769,6951
394,2020-02-21,839,7790
394,2020-02-28,818,8608
394,2020-03-14,570,9178
394,2020-03-16,654,9832
395,2020-01-14,40,40
395,2020-01-16,636,676
395,2020-01-18,507,1183
395,2020-01-21,35,1218
395,2020-01-23,714,1932
395,2020-02-14,868,2800
395,2020-03-02,548,3348
395,2020-03-04,396,3744
395,2020-03-23,583,4327
395,2020-03-31,350,4677
395,2020-04-09,820,5497
396,2020-01-01,334,942
396,2020-01-01,608,942
396,2020-01-02,598,1540
396,2020-01-05,114,1654
396,2020-01-10,460,2992
396,2020-01-10,878,2992
396,2020-01-13,201,3193
396,2020-01-18,520,3713
396,2020-02-01,454,4167
396,2020-02-03,221,4388
396,2020-02-16,230,4618
396,2020-02-28,804,5422
396,2020-03-01,792,6214
396,2020-03-05,586,6800
396,2020-03-11,403,7203
396,2020-03-15,680,7883
396,2020-03-19,245,8128
396,2020-03-23,82,8210
397,2020-01-06,973,973
397,2020-02-05,133,1106
397,2020-03-10,676,1782
397,2020-03-11,73,1855
398,2020-01-01,196,196
398,2020-01-10,951,1147
398,2020-01-14,255,1402
398,2020-01-16,195,1597
398,2020-01-23,523,2120
398,2020-01-27,570,2690
398,2020-01-31,823,3513
398,2020-02-02,38,3551
398,2020-02-13,546,4097
398,2020-02-14,902,4999
398,2020-02-16,232,5231
398,2020-02-20,150,5381
398,2020-02-27,874,6255
398,2020-03-09,873,7128
398,2020-03-10,678,7806
398,2020-03-14,817,8623
398,2020-03-21,201,8824
398,2020-03-22,916,9740
398,2020-03-24,635,11249
398,2020-03-24,874,11249
399,2020-01-13,780,967
399,2020-01-13,187,967
399,2020-02-06,999,1966
399,2020-02-14,105,2071
399,2020-03-07,265,2336
399,2020-03-13,804,3909
399,2020-03-13,769,3909
399,2020-03-22,957,4866
399,2020-04-01,229,5095
400,2020-01-24,691,691
400,2020-01-26,536,1227
400,2020-02-04,242,1469
400,2020-02-21,395,1864
400,2020-02-26,73,1937
400,2020-04-11,944,2881
400,2020-04-18,803,3684
401,2020-01-03,956,956
401,2020-01-21,854,1810
401,2020-02-29,127,1937
401,2020-03-07,855,2792
401,2020-03-20,963,3755
402,2020-01-05,435,435
402,2020-01-13,127,562
402,2020-01-19,805,1367
402,2020-01-31,365,1732
402,2020-02-10,166,1898
402,2020-02-18,45,1943
402,2020-03-17,803,2746
403,2020-01-13,232,232
403,2020-01-24,60,292
403,2020-01-25,649,941
403,2020-01-30,518,1459
403,2020-03-03,81,1540
403,2020-03-09,765,2305
403,2020-04-06,60,2365
404,2020-01-02,724,1360
404,2020-01-02,636,1360
404,2020-01-05,42,1402
404,2020-01-07,137,1539
404,2020-01-09,229,1768
404,2020-01-16,933,3293
404,2020-01-16,592,3293
404,2020-01-17,190,3483
404,2020-01-24,867,4350
404,2020-01-25,333,4683
404,2020-02-05,44,4727
404,2020-02-06,329,5056
404,2020-02-12,981,6037
404,2020-02-14,515,6552
404,2020-02-27,853,7405
404,2020-03-08,41,7446
404,2020-03-11,351,7797
404,2020-03-16,563,8360
404,2020-03-23,720,9080
404,2020-03-27,364,9444
404,2020-03-31,908,10352
405,2020-01-04,413,413
405,2020-01-12,975,1388
405,2020-01-13,209,1597
405,2020-01-14,480,2077
405,2020-01-17,492,3323
405,2020-01-17,754,3323
405,2020-01-20,458,3781
405,2020-01-29,902,4683
405,2020-02-01,593,5276
405,2020-02-07,438,5714
405,2020-02-19,742,6456
405,2020-02-25,545,7001
405,2020-03-07,702,7703
405,2020-03-10,456,8159
405,2020-03-13,984,9143
405,2020-03-14,38,9181
405,2020-03-18,671,9852
405,2020-03-27,171,10023
405,2020-03-30,836,10859
405,2020-03-31,379,11238
405,2020-04-02,188,11426
406,2020-01-26,795,795
406,2020-02-01,829,1624
406,2020-02-12,424,2048
406,2020-02-15,69,2117
406,2020-03-02,177,2294
406,2020-03-03,337,2631
406,2020-03-04,51,2682
406,2020-03-09,385,3067
406,2020-03-12,114,3181
406,2020-03-24,394,3575
406,2020-03-28,236,3811
406,2020-04-03,262,4073
406,2020-04-04,606,4679
406,2020-04-06,892,5571
406,2020-04-10,342,5913
407,2020-01-14,804,804
407,2020-01-23,821,1625
407,2020-01-25,24,1649
407,2020-02-04,643,2292
407,2020-02-05,604,2896
407,2020-03-16,946,3842
407,2020-04-01,999,4841
407,2020-04-03,969,5810
407,2020-04-04,407,6217
408,2020-01-21,514,514
408,2020-01-30,659,1173
408,2020-03-09,945,2118
408,2020-04-14,932,3050
409,2020-01-22,155,155
409,2020-02-11,713,868
409,2020-02-13,556,1424
409,2020-02-18,990,2414
409,2020-02-24,937,3351
409,2020-03-01,983,4334
409,2020-03-18,924,5258
409,2020-03-20,650,5908
409,2020-03-24,61,5969
409,2020-03-25,314,6283
409,2020-04-13,894,7177
409,2020-04-16,629,7806
409,2020-04-17,433,8239
410,2020-01-07,601,601
410,2020-01-08,171,772
410,2020-01-21,595,1367
410,2020-02-07,103,1470
410,2020-02-10,723,2193
410,2020-03-04,136,2329
410,2020-03-09,78,2407
410,2020-03-14,666,3073
410,2020-03-16,135,3208
410,2020-03-28,222,3430
411,2020-01-27,551,551
411,2020-04-08,871,1422
411,2020-04-23,661,2083
412,2020-01-01,381,381
412,2020-01-03,242,623
412,2020-01-06,583,1206
412,2020-02-19,114,1320
413,2020-01-26,927,927
413,2020-01-28,793,2228
413,2020-01-28,508,2228
413,2020-02-01,851,3079
413,2020-02-05,389,3468
413,2020-02-10,223,3691
413,2020-02-16,957,4648
413,2020-02-25,702,5350
413,2020-04-01,271,5621
414,2020-01-08,445,445
414,2020-01-21,414,859
414,2020-01-22,711,1570
414,2020-01-28,303,1873
414,2020-03-04,616,2489
414,2020-03-13,863,3352
415,2020-01-07,152,718
415,2020-01-07,566,718
415,2020-01-22,192,910
415,2020-01-31,195,1105
415,2020-02-13,67,1172
415,2020-02-22,850,2022
415,2020-03-01,981,3003
415,2020-03-03,318,3321
415,2020-03-04,972,4293
415,2020-03-05,227,4520
415,2020-03-10,252,4772
415,2020-03-15,365,5137
415,2020-03-20,947,6084
415,2020-03-22,597,6681
416,2020-01-16,756,756
416,2020-02-02,996,1752
416,2020-02-03,990,3548
416,2020-02-03,806,3548
416,2020-02-10,699,4247
416,2020-02-12,256,4503
416,2020-02-17,990,5493
416,2020-02-20,186,5679
416,2020-03-10,904,6583
416,2020-03-11,407,6990
416,2020-03-13,144,7134
416,2020-03-14,791,7925
416,2020-03-23,660,8585
416,2020-03-24,425,9010
416,2020-03-27,584,9594
416,2020-04-03,152,9746
416,2020-04-04,183,9929
416,2020-04-07,675,10604
416,2020-04-10,70,10674
417,2020-01-04,213,213
417,2020-01-05,977,1190
417,2020-01-08,832,2022
417,2020-01-17,343,2365
417,2020-01-22,972,3337
417,2020-02-05,792,4129
417,2020-02-06,453,5498
417,2020-02-06,916,5498
417,2020-02-20,220,5718
417,2020-02-21,320,6038
417,2020-02-24,472,6510
417,2020-02-29,197,6707
417,2020-03-04,620,7327
417,2020-03-30,159,7486
417,2020-04-01,307,7793
418,2020-01-07,688,688
418,2020-01-11,427,1115
418,2020-01-14,205,1320
418,2020-01-21,390,1710
418,2020-01-28,285,1995
418,2020-01-30,732,2727
418,2020-01-31,338,3065
418,2020-02-06,739,3804
418,2020-02-11,586,4390
418,2020-02-16,730,5120
418,2020-02-18,567,6623
418,2020-02-18,936,6623
418,2020-02-21,824,7447
418,2020-02-25,357,7804
418,2020-03-03,473,8277
418,2020-03-12,289,8566
418,2020-03-13,812,9378
418,2020-04-02,386,9764
418,2020-04-05,590,10354
419,2020-01-11,711,711
419,2020-01-12,217,928
419,2020-01-18,699,1627
419,2020-02-09,779,2406
419,2020-02-11,755,3161
419,2020-02-23,159,3320
419,2020-02-28,305,3625
419,2020-03-13,523,4148
419,2020-03-20,84,4232
419,2020-03-24,796,5028
420,2020-01-24,151,582
420,2020-01-24,431,582
420,2020-02-10,430,1012
420,2020-02-14,278,1290
420,2020-02-21,796,2086
420,2020-02-23,361,2447
420,2020-02-28,28,2475
420,2020-03-05,406,2881
420,2020-03-06,500,3381
420,2020-03-07,103,3484
420,2020-03-24,143,3627
420,2020-04-09,435,4062
420,2020-04-12,641,4703
420,2020-04-16,313,5016
420,2020-04-21,486,5502
421,2020-01-09,205,205
421,2020-01-28,946,1151
421,2020-02-03,523,1674
421,2020-02-12,353,2027
421,2020-03-04,38,2065
421,2020-03-25,196,2261
421,2020-04-04,175,2436
421,2020-04-05,900,3336
422,2020-01-25,356,356
422,2020-02-02,8,364
422,2020-02-04,947,1311
422,2020-02-07,364,1675
422,2020-02-08,653,3107
422,2020-02-08,779,3107
422,2020-02-13,465,3572
422,2020-02-28,442,4014
422,2020-02-29,434,4853
422,2020-02-29,405,4853
422,2020-03-02,641,6308
422,2020-03-02,814,6308
422,2020-03-08,944,7252
422,2020-03-14,256,7508
422,2020-03-22,488,7996
422,2020-03-24,242,8238
422,2020-04-06,210,8448
422,2020-04-07,878,9326
422,2020-04-11,355,10468
422,2020-04-11,787,10468
422,2020-04-20,791,11259
423,2020-01-18,164,164
423,2020-01-23,197,361
423,2020-02-05,767,1128
423,2020-02-26,144,1272
423,2020-03-01,374,1646
423,2020-03-03,983,2629
423,2020-03-05,974,3603
424,2020-01-12,995,995
424,2020-01-14,371,1366
424,2020-01-18,932,2298
424,2020-01-30,287,2585
424,2020-02-04,836,3421
424,2020-02-12,580,4001
424,2020-02-14,591,4592
424,2020-02-16,702,5294
424,2020-02-18,323,5928
424,2020-02-18,311,5928
424,2020-02-24,264,6192
424,2020-02-25,903,7095
424,2020-02-28,733,7828
424,2020-02-29,932,8760
424,2020-03-05,250,9010
424,2020-03-09,761,9771
424,2020-03-15,800,10571
424,2020-03-22,788,11359
424,2020-03-25,791,12150
424,2020-04-05,626,12776
425,2020-01-09,308,308
425,2020-01-15,245,553
425,2020-02-14,708,1261
